Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
2022-11-10 11:00:10,0.0,808.4105,0,0,0,145.892075,6.82696772,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.515778,0.463538,837.7851559999999,1,1,1,1,1,7.295116999999999,495.7447,284.1579,152.614716,0.4593694,0.383502,0.00179240154,0.0172949414999999,1,1,301.381042,3.21981215,295.0205,0.0,0,1,1,Normal
2022-11-10 11:00:11,0.0,808.4105,0,0,0,145.892075,6.82696772,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.515778,0.466739237,837.9005,1,1,1,1,1,7.29639864,495.7447,284.1579,152.614716,0.4593694,0.3870885,0.00179240154,0.0172949414999999,1,1,301.445129,3.13971734,294.82824700000003,0.0,0,1,1,Normal
2022-11-10 11:00:12,0.0,808.4105,0,0,0,145.892075,6.82696772,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.515778,0.466739237,837.6698,1,1,1,1,1,7.302486999999999,495.7447,284.1579,152.614716,0.459625751,0.394133478,0.00179240154,0.0172949414999999,1,1,301.50921600000004,3.13971734,294.908356,0.0,0,1,1,Normal
2022-11-10 11:00:13,0.0,808.4105,0,0,0,145.892075,6.82696772,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.515778,0.466739237,837.7467,1,1,1,1,1,7.302486999999999,495.7447,284.1579,152.614716,0.4602666,0.4039964,0.00179240154,0.0172949414999999,1,1,301.621368,3.13971734,295.485138,0.0,0,1,1,Normal
2022-11-10 11:00:14,0.0,808.4105,0,0,0,145.892075,6.82664728,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.465714842,837.554443,1,1,1,1,1,7.302486999999999,495.7447,284.1579,153.61445600000002,0.4602666,0.399641365,0.00179240154,0.0172949414999999,1,1,301.621368,3.13971734,295.805573,0.0,0,1,1,Normal
2022-11-10 11:00:15,0.0,808.4105,0,0,0,145.892075,6.82664728,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.465714842,837.7851559999999,1,1,1,1,1,7.305371000000001,495.7447,284.1579,154.84491,0.4602666,0.3845267,0.00179240154,0.0172949414999999,1,1,301.621368,3.13971734,295.8216,0.0,0,1,1,Normal
2022-11-10 11:00:16,0.0,808.6068,0,0,0,145.892075,6.82664728,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.468275815,837.7082519999999,1,1,1,1,1,7.305371000000001,495.7447,284.1579,154.84491,0.4584722,0.389137954,0.00179240154,0.0172949414999999,1,1,300.387726,3.13971734,294.9404,0.0,0,1,1,Normal
2022-11-10 11:00:17,0.0,808.6068,0,0,0,145.892075,6.82664728,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.470196545,837.9774,1,1,1,1,1,7.305371000000001,495.7447,284.1579,154.84491,0.4584722,0.389137954,0.00179240154,0.0172949414999999,1,1,300.179443,3.13971734,294.780182,0.0,0,1,1,Normal
2022-11-10 11:00:18,0.0,808.6068,0,0,0,145.892075,6.82664728,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.463666052,837.862061,1,1,1,1,1,7.305371000000001,495.7447,284.1579,155.613953,0.4584722,0.389137954,0.00179240154,0.0172949414999999,1,1,300.179443,3.13971734,294.780182,0.0,0,1,1,Normal
2022-11-10 11:00:19,0.0,808.6068,0,0,0,145.892075,6.82664728,408.9464,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.461617261,837.9005,1,1,1,1,1,7.305371000000001,495.7447,284.1579,156.07536299999998,0.4584722,0.38785705,0.00179240154,0.0172949414999999,1,1,300.419769,3.13971734,295.389,0.0,0,1,1,Normal
2022-11-10 11:00:20,0.0,808.6068,0,0,0,145.892075,6.82664728,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.461617261,837.7082519999999,1,1,1,1,1,7.305371000000001,495.7447,284.1579,156.07536299999998,0.4584722,0.3737671379999999,0.00179240154,0.0172949414999999,1,1,300.8844,3.13971734,295.725464,0.0,0,1,1,Normal
2022-11-10 11:00:21,0.0,808.6068,0,0,0,145.892075,6.82760859,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4632819,837.5160000000001,1,1,1,1,1,7.303128,495.7447,284.1579,156.07536299999998,0.4584722,0.3797874,0.00179240154,0.0172949414999999,1,1,301.092682,3.13971734,295.869659,0.0,0,1,1,Normal
2022-11-10 11:00:22,0.0,808.6068,0,0,0,145.892075,6.830813,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4632819,837.3238,1,1,1,1,1,7.29928255,495.7447,284.1579,156.6137,0.4584722,0.3777379389999999,0.00179240154,0.0172949414999999,1,1,300.099335,3.13971734,294.82824700000003,0.0,0,1,1,Normal
2022-11-10 11:00:23,0.0,808.6068,0,0,0,145.892075,6.830813,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4625135999999999,837.5160000000001,1,1,1,1,1,7.29928255,495.7447,284.1579,157.53653,0.4609074589999999,0.3808121,0.00179240154,0.0172949414999999,1,1,299.85900000000004,3.13971734,294.619965,0.0,0,1,1,Normal
2022-11-10 11:00:24,0.0,808.6068,0,0,0,145.892075,6.830813,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4625135999999999,837.4007,1,1,1,1,1,7.296719,495.7447,284.1579,157.53653,0.4615483279999999,0.393236846,0.00179240154,0.0172949414999999,1,1,299.843,3.13971734,294.619965,0.0,0,1,1,Normal
2022-11-10 11:00:25,0.0,808.6068,0,0,0,145.892075,6.830813,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4625135999999999,837.7851559999999,1,1,1,1,1,7.296719,495.7447,284.1579,157.53653,0.4615483279999999,0.38798514,0.00179240154,0.0172949414999999,1,1,300.2275,3.13971734,295.148682,0.0,0,1,1,Normal
2022-11-10 11:00:26,0.0,808.6068,0,0,0,145.892075,6.830813,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.460336775,837.554443,1,1,1,1,1,7.295116999999999,495.7447,284.1579,157.53653,0.4612919689999999,0.3897784,0.00179240154,0.0162700564,1,1,300.644073,3.13971734,295.485138,0.0,0,1,1,Normal
2022-11-10 11:00:27,0.0,808.6068,0,0,0,145.892075,6.830813,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.460336775,837.862061,1,1,1,1,1,7.29351473,495.7447,284.1579,157.0751,0.460779279,0.394261569,0.00179240154,0.0162700564,1,1,300.868378,3.13971734,295.709442,0.0,0,1,1,Normal
2022-11-10 11:00:28,0.0,808.6068,0,0,0,145.892075,6.830813,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4643063,837.4776,1,1,1,1,1,7.29351473,495.7447,284.1579,156.6906,0.458344,0.38785705,0.00179240154,0.0162700564,1,1,299.987183,3.13971734,294.812225,0.0,0,1,1,Normal
2022-11-10 11:00:29,0.0,808.6068,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.466099,837.208435,1,1,1,1,1,7.29351473,495.7447,284.1579,155.8062,0.460651129,0.393108755,0.00179240154,0.0162700564,1,1,299.650726,3.13971734,294.5719,0.0,0,1,1,Normal
2022-11-10 11:00:30,0.0,808.8816,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4677636329999999,836.747,1,1,1,1,1,7.29351473,495.7447,284.1579,154.652649,0.4609074589999999,0.394902021,0.00179240154,0.0162700564,1,1,299.650726,3.299907,294.5719,0.0,0,1,1,Normal
2022-11-10 11:00:31,0.0,808.8816,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4639221429999999,836.9777,1,1,1,1,1,7.29351473,495.7447,284.1579,154.652649,0.4609074589999999,0.394902021,0.00179240154,0.0162700564,1,1,300.419769,3.299907,295.180725,0.0,0,1,1,Normal
2022-11-10 11:00:32,0.0,808.8816,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.618317,0.4639221429999999,836.554749,1,1,1,1,1,7.29351473,495.7447,284.1579,154.652649,0.4609074589999999,0.394902021,0.00179240154,0.0162700564,1,1,300.692139,3.18777418,295.62933300000003,0.0,0,1,1,Normal
2022-11-10 11:00:33,0.0,809.0386,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.4639221429999999,836.631653,1,1,1,1,1,7.29928255,495.7447,284.1579,153.960526,0.4609074589999999,0.3846547999999999,0.00179240154,0.01716683,1,1,300.8844,3.18777418,295.7415,0.0,0,1,1,Normal
2022-11-10 11:00:34,0.0,809.0386,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.4675074999999999,836.5932,1,1,1,1,1,7.30216646,495.7447,284.1579,153.4222,0.4609074589999999,0.3900345999999999,0.00179240154,0.01716683,1,1,300.4518,3.18777418,295.13266,0.0,0,1,1,Normal
2022-11-10 11:00:35,0.0,809.0386,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.468403876,836.3625,1,1,1,1,1,7.30216646,495.7447,284.1579,153.4222,0.4609074589999999,0.403099775,0.00179240154,0.01716683,1,1,299.7789,3.18777418,294.5719,0.0,0,1,1,Normal
2022-11-10 11:00:36,0.0,809.0386,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.465842873,836.40094,1,1,1,1,1,7.304089,495.7447,284.1579,153.4222,0.4609074589999999,0.3975919189999999,0.00179240154,0.0176792741,1,1,299.730835,3.18777418,294.5719,0.0,0,1,1,Normal
2022-11-10 11:00:37,0.0,809.0386,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.4625135999999999,836.0549,1,1,1,1,1,7.308895,495.7447,284.1579,153.4222,0.4609074589999999,0.3846547999999999,0.00179240154,0.0176792741,1,1,300.323639,3.18777418,295.100616,0.0,0,1,1,Normal
2022-11-10 11:00:38,0.0,808.4498,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.461617261,835.9395,1,1,1,1,1,7.308895,495.7447,284.1579,153.4222,0.458728552,0.3838862779999999,0.00179240154,0.0176792741,1,1,300.58,3.18777418,295.661377,0.0,0,1,1,Normal
2022-11-10 11:00:39,0.0,808.4498,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.461617261,835.7857,1,1,1,1,1,7.311779,495.7447,284.1579,153.960526,0.458728552,0.373639047,0.00179240154,0.0176792741,1,1,300.8844,3.18777418,295.805573,0.0,0,1,1,Normal
2022-11-10 11:00:40,0.0,808.4498,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.4625135999999999,835.9395,1,1,1,1,1,7.3143425,495.7447,284.1579,153.960526,0.4578313229999999,0.3788907529999999,0.00179240154,0.01761522,1,1,300.8844,3.18777418,295.5332,0.0,0,1,1,Normal
2022-11-10 11:00:41,0.0,808.4498,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.4632819,835.4396360000001,1,1,1,1,1,7.3143425,495.616516,284.1579,153.960526,0.4578313229999999,0.393621117,0.00179240154,0.0174871087,1,1,300.419769,3.18777418,295.0846,0.0,0,1,1,Normal
2022-11-10 11:00:42,0.0,808.4498,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.466099,835.2089,1,1,1,1,1,7.3143425,495.5396,284.1579,153.960526,0.46039477,0.39477393,0.00179240154,0.0174871087,1,1,300.419769,3.18777418,295.0846,0.0,0,1,1,Normal
2022-11-10 11:00:43,0.0,808.4498,0,0,0,145.892075,6.82857,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.465586782,834.8244,1,1,1,1,1,7.3143425,495.360168,284.1579,153.960526,0.46039477,0.3858076,0.00179240154,0.0173589978,1,1,300.54794300000003,3.18777418,295.661377,0.0,0,1,1,Normal
2022-11-10 11:00:44,0.0,808.4498,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,834.9782,1,1,1,1,1,7.3143425,495.360168,284.1579,154.92181399999998,0.458984882,0.3846547999999999,0.00179240154,0.0162700564,1,1,301.060638,3.38000178,295.789551,0.0,0,1,1,Normal
2022-11-10 11:00:45,0.0,808.4498,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,834.8244,1,1,1,1,1,7.313381,495.360168,284.1579,154.92181399999998,0.458728552,0.383373916,0.00179240154,0.0162700564,1,1,301.1728,3.41203976,296.11,0.0,0,1,1,Normal
2022-11-10 11:00:46,0.0,808.4498,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,835.0551,1,1,1,1,1,7.30921555,495.616516,284.1579,155.267883,0.458728552,0.3738952279999999,0.00179240154,0.0120424041999999,1,1,300.900421,3.41203976,295.725464,0.0,0,1,1,Normal
2022-11-10 11:00:47,0.0,808.4498,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,834.78595,1,1,1,1,1,7.30921555,495.616516,284.1579,156.113815,0.458728552,0.3795312,0.00179240154,0.003779265,1,1,300.019226,3.17175531,294.844269,0.0,0,1,1,Normal
2022-11-10 11:00:48,0.0,808.096558,0,0,0,145.892075,6.832414999999999,408.715729,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,835.0551,1,1,1,1,1,7.30280733,495.616516,284.1579,156.113815,0.4593694,0.383373916,0.00179240154,0.008199084,1,1,300.019226,3.17175531,294.812225,0.0,0,1,1,Normal
2022-11-10 11:00:49,0.0,808.057251,0,0,0,145.892075,6.832414999999999,408.6132,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,835.1705,1,1,1,1,1,7.30280733,495.616516,284.1579,153.960526,0.4593694,0.385167152,0.00179240154,0.0163341127,1,1,300.019226,3.17175531,294.812225,0.0,0,1,1,Normal
2022-11-10 11:00:50,0.0,808.057251,0,0,0,145.892075,6.832414999999999,408.6132,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,834.9013,1,1,1,1,1,7.30280733,495.411438,284.1579,153.922073,0.4593694,0.3924683,0.00179240154,0.0165262781,1,1,300.61203,3.17175531,295.62933300000003,0.0,0,1,1,Normal
2022-11-10 11:00:51,0.0,808.057251,0,0,0,145.892075,6.832414999999999,408.6132,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,834.7090450000001,1,1,1,1,1,7.30280733,495.411438,284.1579,153.229935,0.459113061,0.3872165999999999,0.00179240154,0.0165262781,1,1,300.932465,3.17175531,295.69342,0.0,0,1,1,Normal
2022-11-10 11:00:52,0.0,808.057251,0,0,0,145.892075,6.831453999999999,408.6132,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.4622575,835.0551,1,1,1,1,1,7.30280733,495.411438,284.1579,152.768524,0.457575,0.374023318,0.00179240154,0.0165262781,1,1,300.932465,3.17175531,295.773529,0.0,0,1,1,Normal
2022-11-10 11:00:53,0.0,808.6853,0,0,0,145.892075,6.82760859,408.6132,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.4622575,834.8244,1,1,1,1,1,7.301205,495.411438,284.1579,152.768524,0.4577031729999999,0.3806840179999999,0.00179240154,0.0174871087,1,1,300.179443,3.17175531,295.148682,0.0,0,1,1,Normal
2022-11-10 11:00:54,0.0,808.9993,0,0,0,145.892075,6.82760859,408.6132,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.46520263,834.5168,1,1,1,1,1,7.301205,495.411438,284.1579,152.96078500000002,0.460779279,0.3846547999999999,0.00179240154,0.0174871087,1,1,300.179443,3.17175531,295.148682,0.0,0,1,1,Normal
2022-11-10 11:00:55,0.0,808.9993,0,0,0,145.892075,6.82760859,408.6132,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.46520263,834.78595,1,1,1,1,1,7.301205,495.5396,284.1579,153.960526,0.460779279,0.3846547999999999,0.00179240154,0.0174871087,1,1,300.4518,3.17175531,295.148682,0.0,0,1,1,Normal
2022-11-10 11:00:56,0.0,808.9993,0,0,0,145.892075,6.82760859,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.4639221429999999,834.4399,1,1,1,1,1,7.301205,495.5396,284.1579,153.960526,0.4577031729999999,0.3846547999999999,0.00179240154,0.0163341127,1,1,300.7402,3.17175531,295.549225,0.0,0,1,1,Normal
2022-11-10 11:00:57,0.0,808.9993,0,0,0,145.892075,6.82760859,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.463538,833.94,1,1,1,1,1,7.301205,495.5396,284.1579,153.229935,0.4577031729999999,0.373382866,0.00179240154,0.0163341127,1,1,300.98053,3.17175531,295.789551,0.0,0,1,1,Normal
2022-11-10 11:00:58,0.0,808.9993,0,0,0,145.892075,6.82760859,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.461873353,833.90155,1,1,1,1,1,7.30280733,495.5396,284.1579,153.229935,0.458344,0.366722167,0.00179240154,0.0163341127,1,1,300.9485,3.17175531,295.7415,0.0,0,1,1,Normal
2022-11-10 11:00:59,0.0,808.9993,0,0,0,145.892075,6.82440424,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.461745322,833.170959,1,1,1,1,1,7.30729342,495.5396,284.1579,153.229935,0.4584722,0.3738952279999999,0.00179240154,0.0074304193299999,1,1,299.826965,3.17175531,294.459747,0.0,0,1,1,Normal
2022-11-10 11:01:00,0.0,808.9993,0,0,0,145.892075,6.82440424,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.46520263,833.1325,1,1,1,1,1,7.30729342,495.5396,284.1579,153.229935,0.46001026,0.3922121229999999,0.00179240154,0.00416359724,1,1,299.666748,3.17175531,294.459747,0.0,0,1,1,Normal
2022-11-10 11:01:01,0.0,808.9993,0,0,0,145.892075,6.82440424,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.46520263,833.2863,1,1,1,1,1,7.308895,495.5396,284.1579,153.229935,0.46001026,0.394133478,0.00179240154,0.013323511,1,1,300.0673,3.17175531,294.972443,0.0,0,1,1,Normal
2022-11-10 11:01:02,0.0,808.9993,0,0,0,145.892075,6.82440424,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.46520263,833.2478639999999,1,1,1,1,1,7.308895,495.5396,284.1579,153.229935,0.46001026,0.4039964,0.00179240154,0.01703872,1,1,300.387726,3.17175531,295.373,0.0,0,1,1,Normal
2022-11-10 11:01:03,0.0,808.9993,0,0,0,145.892075,6.82440424,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.46520263,833.2863,1,1,1,1,1,7.308895,495.5396,284.1579,153.883621,0.4582158629999999,0.396823376,0.00179240154,0.0174871087,1,1,300.788269,3.17175531,295.661377,0.0,0,1,1,Normal
2022-11-10 11:01:04,0.0,808.9993,0,0,0,145.892075,6.82440424,408.5363,0.0,0,1,1,0,0,0,1,0.03201229,0.0005124427,1009.51678,0,0,0,0,0,0,0.0,388.720856,0.46520263,833.2478639999999,1,1,1,1,1,7.311779,495.5396,284.1579,154.57574499999998,0.4582158629999999,0.3838862779999999,0.00179240154,0.0174871087,1,1,300.788269,3.17175531,295.661377,0.0,0,1,1,Normal
