Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
2022-11-11 09:00:10,5.03539038,620.4291,1,1,0,152.33273300000002,7.027878,449.013062,2.64223242,1,1,1,1,0,0,1,0.03201229,0.00038433203,914.0285,0,0,0,0,0,0,0.0,378.236359,0.463794082,995.0141,1,1,1,1,1,7.388041499999999,492.4891,291.9764,155.460144,0.456934124,0.3886255999999999,0.00166437286,0.0165262781,1,1,300.932465,3.363983,295.725464,0.0,0,1,1,Attack
2022-11-11 09:00:11,5.04660034,621.9207,1,1,0,152.33273300000002,7.027878,449.013062,2.64287329,1,1,1,1,0,0,1,0.03201229,0.00038433203,914.0285,0,0,0,0,0,0,0.0,378.236359,0.463794082,994.668,1,1,1,1,1,7.388041499999999,492.540375,291.9764,155.460144,0.4597539,0.396311,0.00166437286,0.0165262781,1,1,300.692139,3.363983,295.565247,0.0,0,1,1,Attack
2022-11-11 09:00:12,5.0469203,622.745,1,1,0,152.33273300000002,7.0265960000000005,449.2694,2.64287329,1,1,1,1,0,0,1,0.03201229,0.00038433203,914.6693,0,0,0,0,0,0,0.0,378.236359,0.463794082,994.668,1,1,1,1,1,7.388041499999999,492.566,291.9764,155.460144,0.4597539,0.396182925,0.00166437286,0.0165262781,1,1,300.692139,3.363983,295.565247,0.0,0,1,1,Attack
2022-11-11 09:00:13,5.0469203,623.9226,1,1,0,152.33273300000002,7.023712,449.2694,2.64287329,1,1,1,1,0,0,1,0.03201229,0.00038433203,915.029846,0,0,0,0,0,0,0.0,378.236359,0.463794082,994.668,1,1,1,1,1,7.388041499999999,492.694183,291.9764,156.113815,0.4597539,0.395414382,0.00166437286,0.0165262781,1,1,301.300934,3.363983,296.2862,0.0,0,1,1,Attack
2022-11-11 09:00:14,5.0469203,624.8647,1,1,0,152.33273300000002,7.023712,449.500122,2.64287329,1,1,1,1,0,0,1,0.03201229,0.00038433203,915.710754,0,0,0,0,0,0,0.0,378.441437,0.463794082,994.2835,1,1,1,1,1,7.38964367,492.694183,291.9764,156.229172,0.458728552,0.40476495,0.00166437286,0.0165262781,1,1,301.6534,3.363983,296.62265,0.0,0,1,1,Attack
2022-11-11 09:00:15,5.03987455,625.2179570000001,1,1,0,152.33273300000002,7.023712,449.6283,2.641976,1,1,1,1,0,0,1,0.03201229,0.00038433203,915.710754,0,0,0,0,0,0,0.0,378.441437,0.463794082,994.4373,1,1,1,1,1,7.39252758,492.694183,291.9764,156.267624,0.4580876829999999,0.4018189,0.00166437286,0.01716683,1,1,301.6534,3.363983,296.750824,0.0,0,1,1,Attack
2022-11-11 09:00:16,5.03987455,625.885254,1,1,0,152.33273300000002,7.023712,449.6283,2.641976,1,1,1,1,0,0,1,0.03201229,0.00038433203,915.710754,0,0,0,0,0,0,0.0,378.441437,0.463794082,994.32196,1,1,1,1,1,7.39380932,492.694183,291.9764,156.267624,0.4580876829999999,0.394389659,0.00166437286,0.01716683,1,1,301.4291,3.363983,296.126,0.0,0,1,1,Attack
2022-11-11 09:00:17,5.037953,625.885254,1,1,0,152.33273300000002,7.020508,449.6283,2.641976,1,1,1,1,0,0,1,0.03201229,0.00038433203,915.710754,0,0,0,0,0,0,0.0,378.441437,0.463794082,994.0528,1,1,1,1,1,7.39541149,492.694183,291.9764,156.267624,0.4580876829999999,0.394389659,0.00166437286,0.017807385,1,1,301.381042,3.363983,296.126,0.0,0,1,1,Attack
2022-11-11 09:00:18,5.036351,627.2198490000001,1,1,0,152.33273300000002,7.018585000000001,449.6283,2.641976,1,1,1,1,0,0,1,0.03201229,0.00038433203,916.471741,0,0,0,0,0,0,0.0,378.441437,0.4649465379999999,994.091248,1,1,1,1,1,7.39541149,492.694183,291.9764,156.267624,0.4584722,0.379018843,0.00166437286,0.017807385,1,1,301.252869,3.363983,296.126,0.0,0,1,1,Attack
2022-11-11 09:00:19,5.036351,627.769348,1,1,0,152.33273300000002,7.01730347,449.6283,2.641976,1,1,1,1,0,0,1,0.03201229,0.00038433203,916.8322,0,0,0,0,0,0,0.0,378.441437,0.4649465379999999,994.1297,1,1,1,1,1,7.39541149,492.694183,291.9764,156.6906,0.460651129,0.377609849,0.00166437286,0.0165903326,1,1,301.525238,3.363983,296.334259,0.0,0,1,1,Attack
2022-11-11 09:00:20,5.036351,627.769348,1,1,0,152.33273300000002,7.016342,449.6283,2.641976,1,1,1,1,0,0,1,0.03201229,0.00038433203,917.6734,0,0,0,0,0,0,0.0,378.441437,0.4649465379999999,994.091248,1,1,1,1,1,7.398616,492.694183,291.9764,156.6906,0.460651129,0.384782881,0.00166437286,0.0165903326,1,1,301.90976,3.363983,296.702759,0.0,0,1,1,Attack
2022-11-11 09:00:21,5.03987455,627.769348,1,1,0,152.33273300000002,7.014099000000001,449.910278,2.641976,1,1,1,1,0,0,1,0.03201229,0.00038433203,917.6734,0,0,0,0,0,0,0.0,378.441437,0.465458721,994.1297,1,1,1,1,1,7.398616,492.694183,291.9764,156.6906,0.458984882,0.384782881,0.00166437286,0.0157576147,1,1,301.90976,3.363983,296.702759,0.0,0,1,1,Attack
2022-11-11 09:00:22,5.03987455,627.4553,1,1,0,152.621124,7.014099000000001,449.910278,2.641976,1,1,1,1,0,0,1,0.03201229,0.00038433203,918.0339,0,0,0,0,0,0,0.0,378.441437,0.465458721,994.0528,1,1,1,1,1,7.398616,492.694183,291.9764,156.6906,0.458344,0.3922121229999999,0.00166437286,0.00538064865,1,1,300.692139,3.363983,295.5332,0.0,0,1,1,Attack
2022-11-11 09:00:23,5.03475,627.102051,1,1,0,152.621124,7.014099000000001,449.910278,2.64082265,1,1,1,1,0,0,1,0.03201229,0.00038433203,918.7148,0,0,0,0,0,0,0.0,378.441437,0.4649465379999999,993.899,1,1,1,1,1,7.39989758,492.694183,291.9764,157.344269,0.4609074589999999,0.3913155,0.00166437286,0.0,1,1,300.563965,3.363983,295.324921,0.0,0,1,1,Attack
2022-11-11 09:00:24,5.03090668,627.5731,1,1,0,152.621124,7.014099000000001,450.192261,2.64082265,1,1,1,1,0,0,1,0.03201229,0.00038433203,918.7148,0,0,0,0,0,0,0.0,378.441437,0.4649465379999999,993.860535,1,1,1,1,1,7.402461,492.694183,291.9764,157.53653,0.4615483279999999,0.3836301,0.00166437286,0.004483874,1,1,300.563965,3.363983,295.324921,0.0,0,1,1,Attack
2022-11-11 09:00:25,5.01649427,629.261,1,1,0,152.621124,7.014099000000001,450.192261,2.63890052,1,1,1,1,0,0,1,0.03201229,0.00038433203,919.195435,0,0,0,0,0,0,0.0,378.441437,0.462641656,993.937439,1,1,1,1,1,7.40342236,492.694183,291.9764,158.1902,0.4615483279999999,0.375304222,0.00166437286,0.0144124515,1,1,301.060638,3.363983,295.88568100000003,0.0,0,1,1,Attack
2022-11-11 09:00:26,5.01104927,629.261,1,1,0,152.621124,7.01345825,450.192261,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,919.2755,0,0,0,0,0,0,0.0,378.441437,0.461617261,993.6683,1,1,1,1,1,7.40342236,492.694183,291.9764,158.690079,0.461035639,0.3731267,0.00166437286,0.016654389,1,1,301.50921600000004,3.363983,296.3663,0.0,0,1,1,Attack
2022-11-11 09:00:27,5.01104927,630.3993,1,1,0,152.621124,7.01153564,450.192261,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,919.2755,0,0,0,0,0,0,0.0,378.441437,0.460720927,993.899,1,1,1,1,1,7.40342236,492.694183,291.9764,158.920792,0.46001026,0.366978347,0.00166437286,0.016654389,1,1,301.589325,3.363983,296.4464,0.0,0,1,1,Attack
2022-11-11 09:00:28,5.01104927,630.3993,1,1,0,152.621124,7.010895,450.192261,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,919.2755,0,0,0,0,0,0,0.0,378.441437,0.459184319,993.7452,1,1,1,1,1,7.40342236,492.694183,291.9764,159.30531299999998,0.46001026,0.368643522,0.00166437286,0.016654389,1,1,300.852356,3.363983,295.725464,0.0,0,1,1,Attack
2022-11-11 09:00:29,5.014252,633.461,1,1,0,152.621124,7.00865173,450.192261,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,919.2755,0,0,0,0,0,0,0.0,378.441437,0.459184319,993.8221,1,1,1,1,1,7.40342236,492.694183,291.9764,159.4591,0.461420149,0.3886255999999999,0.00166437286,0.016654389,1,1,300.54794300000003,3.363983,295.324921,0.0,0,1,1,Attack
2022-11-11 09:00:30,5.020978,633.5788,1,1,0,152.621124,7.00865173,450.192261,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,919.3957,0,0,0,0,0,0,0.0,378.441437,0.459824562,993.437561,1,1,1,1,1,7.40342236,492.694183,291.9764,159.728271,0.4627019,0.3937492,0.00166437286,0.017230887,1,1,300.54794300000003,3.363983,295.324921,0.0,0,1,1,Attack
2022-11-11 09:00:31,5.03475,636.7975,1,1,0,152.621124,7.00865173,450.192261,2.64120722,1,1,1,1,0,0,1,0.03201229,0.00038433203,922.0793,0,0,0,0,0,0,0.0,378.441437,0.459824562,993.6683,1,1,1,1,1,7.40342236,492.694183,291.9764,159.728271,0.4593694,0.3938773,0.00166437286,0.017230887,1,1,301.220856,3.363983,296.142029,0.0,0,1,1,Attack
2022-11-11 09:00:32,5.049483,636.9938,1,1,0,152.621124,7.00865173,450.192261,2.64120722,1,1,1,1,0,0,1,0.03201229,0.00038433203,923.2008,0,0,0,0,0,0,0.0,378.441437,0.459824562,993.6683,1,1,1,1,1,7.40342236,492.694183,291.9764,160.42041,0.4588567,0.389137954,0.00166437286,0.017230887,1,1,301.50921600000004,3.363983,296.52652,0.0,0,1,1,Attack
2022-11-11 09:00:33,5.05492735,636.9938,1,1,0,152.33273300000002,7.00865173,450.34606900000006,2.64120722,1,1,1,1,0,0,1,0.03201229,0.00038433203,923.2809,0,0,0,0,0,0,0.0,378.441437,0.4622575,993.899,1,1,1,1,1,7.40342236,492.694183,291.9764,160.42041,0.458344,0.3687716,0.00166437286,0.017230887,1,1,301.701477,3.363983,296.6547,0.0,0,1,1,Attack
2022-11-11 09:00:34,5.05556774,636.2872309999999,1,1,0,152.33273300000002,7.00865173,450.34606900000006,2.64120722,1,1,1,1,0,0,1,0.03201229,0.00038433203,923.4812,0,0,0,0,0,0,0.0,378.441437,0.461105049,993.437561,1,1,1,1,1,7.396692999999999,492.694183,291.9764,160.42041,0.458344,0.3660817,0.00166437286,0.017230887,1,1,300.9645,3.363983,295.9017,0.0,0,1,1,Attack
2022-11-11 09:00:35,5.05556774,636.2872309999999,1,1,0,152.33273300000002,7.00865173,450.602417,2.64120722,1,1,1,1,0,0,1,0.03201229,0.00038433203,924.2822,0,0,0,0,0,0,0.0,378.441437,0.4594404,993.6683,1,1,1,1,1,7.396692999999999,492.694183,291.9764,159.920532,0.458344,0.368259251,0.00166437286,0.017230887,1,1,300.6601,3.363983,295.581268,0.0,0,1,1,Attack
2022-11-11 09:00:36,5.050123,636.2872309999999,1,1,0,152.33273300000002,7.00865173,450.602417,2.64120722,1,1,1,1,0,0,1,0.03201229,0.00038433203,925.2035,0,0,0,0,0,0,0.0,378.441437,0.460336775,993.283752,1,1,1,1,1,7.396692999999999,492.694183,291.9764,159.689819,0.459113061,0.382861555,0.00166437286,0.017230887,1,1,300.6601,3.363983,295.581268,0.0,0,1,1,Attack
2022-11-11 09:00:37,5.043718,636.2872309999999,1,1,0,152.33273300000002,7.008331299999999,450.602417,2.63928485,1,1,1,1,0,0,1,0.03201229,0.00038433203,925.4839,0,0,0,0,0,0,0.0,378.441437,0.460720927,993.360657,1,1,1,1,1,7.391246000000001,492.694183,291.9764,159.343765,0.4597539,0.394261569,0.00166437286,0.017230887,1,1,301.252869,3.363983,295.949768,0.0,0,1,1,Attack
2022-11-11 09:00:38,5.043718,636.2872309999999,1,1,0,152.621124,7.00769043,450.602417,2.638388,1,1,1,1,0,0,1,0.03201229,0.00038433203,926.525269,0,0,0,0,0,0,0.0,378.441437,0.460720927,993.514465,1,1,1,1,1,7.38964367,492.694183,291.9764,158.305557,0.4597539,0.394261569,0.00166437286,0.0173589978,1,1,301.50921600000004,3.363983,296.62265,0.0,0,1,1,Attack
2022-11-11 09:00:39,5.043076999999999,636.2872309999999,1,1,0,152.621124,7.00769043,450.602417,2.638388,1,1,1,1,0,0,1,0.03201229,0.00038433203,926.525269,0,0,0,0,0,0,0.0,378.441437,0.460720927,993.3222,1,1,1,1,1,7.386439999999999,492.694183,291.9764,157.76724199999998,0.458728552,0.394261569,0.00166437286,0.0181917176,1,1,301.76556400000004,3.363983,296.766846,0.0,0,1,1,Attack
2022-11-11 09:00:40,5.041476,632.283447,1,1,0,152.621124,7.00769043,450.602417,2.638388,1,1,1,1,0,0,1,0.03201229,0.00038433203,927.807,0,0,0,0,0,0,0.0,378.441437,0.460720927,993.05304,1,1,1,1,1,7.38323545,492.694183,291.9764,157.65188600000002,0.458344,0.38785705,0.00166437286,0.0176792741,1,1,301.76556400000004,3.363983,296.766846,0.0,0,1,1,Attack
2022-11-11 09:00:41,5.041476,630.752563,1,1,0,152.621124,7.00769043,450.602417,2.638388,1,1,1,1,0,0,1,0.03201229,0.00038433203,927.807,0,0,0,0,0,0,0.0,378.441437,0.460720927,993.1684,1,1,1,1,1,7.38259459,492.694183,291.9764,157.65188600000002,0.458344,0.3872165999999999,0.00166437286,0.0173589978,1,1,301.220856,3.363983,296.06192000000004,0.0,0,1,1,Attack
2022-11-11 09:00:42,5.04115534,630.752563,1,1,0,152.621124,7.00769043,450.602417,2.638388,1,1,1,1,0,0,1,0.03201229,0.00038433203,928.4879,0,0,0,0,0,0,0.0,378.441437,0.461105049,992.707,1,1,1,1,1,7.378108500000001,492.694183,291.9764,157.65188600000002,0.46013844,0.389650315,0.00166437286,0.0173589978,1,1,301.220856,3.363983,296.06192000000004,0.0,0,1,1,Attack
2022-11-11 09:00:43,5.04115534,631.5769,1,1,0,152.621124,7.00769043,450.602417,2.63749075,1,1,1,1,0,0,1,0.03201229,0.00038433203,929.048645,0,0,0,0,0,0,0.0,378.441437,0.461105049,992.8608,1,1,1,1,1,7.378108500000001,492.694183,291.9764,157.228912,0.460779279,0.384014368,0.00166437286,0.0173589978,1,1,301.4291,3.363983,296.22213700000003,0.0,0,1,1,Attack
2022-11-11 09:00:44,5.04115534,631.7339,1,1,0,152.621124,7.00769043,450.602417,2.63749075,1,1,1,1,0,0,1,0.03201229,0.00038433203,929.5293,0,0,0,0,0,0,0.0,378.441437,0.461105049,992.5916,1,1,1,1,1,7.376186,492.694183,291.9764,157.0751,0.4593694,0.384014368,0.00166437286,0.0165903326,1,1,301.605347,3.363983,296.494476,0.0,0,1,1,Attack
2022-11-11 09:00:45,5.041796,633.5002440000001,1,1,0,152.621124,7.005127000000001,450.602417,2.637619,1,1,1,1,0,0,1,0.03201229,0.00038433203,929.9699,0,0,0,0,0,0,0.0,378.441437,0.461105049,992.553162,1,1,1,1,1,7.372661,492.694183,291.9764,157.0751,0.4584722,0.374919951,0.00166437286,0.0165903326,1,1,301.845673,3.363983,296.62265,0.0,0,1,1,Attack
2022-11-11 09:00:46,5.041796,634.560059,1,1,0,152.621124,7.003525,450.602417,2.64031,1,1,1,1,0,0,1,0.03201229,0.00038433203,930.8511,0,0,0,0,0,0,0.0,378.518341,0.464818478,992.5147,1,1,1,1,1,7.370417999999999,492.694183,291.9764,156.113815,0.4570623,0.37466377,0.00166437286,0.0165903326,1,1,301.300934,3.363983,296.093964,0.0,0,1,1,Attack
2022-11-11 09:00:47,5.022579,635.5021360000001,1,1,0,152.621124,7.002242999999999,450.602417,2.64031,1,1,1,1,0,0,1,0.03201229,0.00038433203,930.8511,0,0,0,0,0,0,0.0,378.6465,0.469428271,992.553162,1,1,1,1,1,7.370417999999999,492.694183,291.9764,155.998459,0.4565496,0.385295242,0.00166437286,0.0165903326,1,1,300.644073,3.363983,295.5332,0.0,0,1,1,Attack
2022-11-11 09:00:48,5.01969671,636.2087,1,1,0,152.621124,7.002242999999999,450.602417,2.64031,1,1,1,1,0,0,1,0.03201229,0.00038433203,931.7323,0,0,0,0,0,0,0.0,378.6465,0.470196545,992.0918,1,1,1,1,1,7.370417999999999,492.694183,291.9764,155.998459,0.4565496,0.385295242,0.00166437286,0.0165903326,1,1,300.644073,3.44407773,295.485138,0.0,0,1,1,Attack
2022-11-11 09:00:49,5.01969671,637.5825,1,1,0,152.621124,7.002242999999999,450.602417,2.64184785,1,1,1,1,0,0,1,0.03201229,0.00038433203,931.892456,0,0,0,0,0,0,0.0,378.6465,0.466483116,992.1687,1,1,1,1,1,7.370417999999999,492.694183,291.9764,156.959747,0.458728552,0.378506482,0.00166437286,0.0165903326,1,1,300.9645,3.44407773,295.933746,0.0,0,1,1,Attack
2022-11-11 09:00:50,5.01969671,638.0536,1,1,0,152.621124,7.002242999999999,450.78186,2.64184785,1,1,1,1,0,0,1,0.03201229,0.00038433203,932.693542,0,0,0,0,0,0,0.0,378.6465,0.466483116,991.899536,1,1,1,1,1,7.370417999999999,492.694183,291.9764,156.959747,0.458728552,0.373382866,0.0028166309999999,0.0165903326,1,1,301.365021,3.44407773,296.3663,0.0,0,1,1,Attack
2022-11-11 09:00:51,5.01969671,638.563843,1,1,0,152.621124,7.0009613,451.0382,2.64184785,1,1,1,1,0,0,1,0.03201229,0.00038433203,933.1742,0,0,0,0,0,0,0.0,378.6465,0.466483116,991.7073,1,1,1,1,1,7.368175,492.694183,291.9764,156.959747,0.458728552,0.373382866,0.0028166309999999,0.0163341127,1,1,301.685455,3.299907,296.6547,0.0,0,1,1,Attack
2022-11-11 09:00:52,5.02033758,638.563843,1,1,0,152.621124,6.99807739,451.0382,2.64031,1,1,1,1,0,0,1,0.03201229,0.00038433203,934.1355,0,0,0,0,0,0,0.0,378.6465,0.4695563,991.938,1,1,1,1,1,7.368175,492.694183,291.9764,156.959747,0.4582158629999999,0.373382866,0.00179240154,0.0163341127,1,1,301.701477,3.299907,296.52652,0.0,0,1,1,Attack
2022-11-11 09:00:53,5.03218746,639.4274,1,1,0,152.621124,6.99807739,451.0382,2.63890052,1,1,1,1,0,0,1,0.03201229,0.00038433203,935.297058,0,0,0,0,0,0,0.0,378.6465,0.47698316,992.0149,1,1,1,1,1,7.368175,492.694183,291.9764,156.959747,0.457575,0.384142429,0.00179240154,0.0163341127,1,1,300.61203,3.299907,295.2448,0.0,0,1,1,Attack
2022-11-11 09:00:54,5.04499865,639.6237,1,1,0,152.621124,6.99807739,451.0382,2.63813162,1,1,1,1,0,0,1,0.03201229,0.00038433203,935.6976,0,0,0,0,0,0,0.0,378.6465,0.469044119,991.7073,1,1,1,1,1,7.368175,492.694183,292.104584,156.6137,0.4602666,0.387472779,0.00179240154,0.01716683,1,1,300.61203,3.299907,295.2448,0.0,0,1,1,Attack
2022-11-11 09:00:55,5.04820156,640.8013,1,1,0,152.621124,6.995514,451.063843,2.63710642,1,1,1,1,0,0,1,0.03201229,0.00038433203,935.7377,0,0,0,0,0,0,0.0,378.6465,0.4639221429999999,991.4381,1,1,1,1,1,7.368175,492.617279,292.104584,156.6137,0.4602666,0.384782881,0.00179240154,0.01716683,1,1,300.644073,3.299907,295.805573,0.0,0,1,1,Attack
2022-11-11 09:00:56,5.050123,641.1938,1,1,0,152.621124,6.99423265,451.063843,2.63710642,1,1,1,1,0,0,1,0.03201229,0.00038433203,936.33844,0,0,0,0,0,0,0.0,378.749023,0.4632819,991.168945,1,1,1,1,1,7.368816000000001,492.309662,292.104584,157.26736499999998,0.4602666,0.3836301,0.00179240154,0.0168465543999999,1,1,301.332977,3.299907,296.22213700000003,0.0,0,1,1,Attack
2022-11-11 09:00:57,5.050123,642.135864,1,1,0,152.621124,6.991669,451.371429,2.63710642,1,1,1,1,0,0,1,0.03201229,0.00038433203,936.5788,0,0,0,0,0,0,0.0,378.749023,0.4632819,991.2074,1,1,1,1,1,7.37362242,492.309662,292.104584,157.26736499999998,0.4597539,0.37453568,0.00179240154,0.0162700564,1,1,301.733521,3.299907,296.606628,0.0,0,1,1,Attack
2022-11-11 09:00:58,5.04019451,642.489136,1,1,0,152.621124,6.991669,451.371429,2.63710642,1,1,1,1,0,0,1,0.03201229,0.00038433203,938.140869,0,0,0,0,0,0,0.0,378.749023,0.4650746,991.015137,1,1,1,1,1,7.376827,492.309662,292.104584,157.26736499999998,0.4584722,0.373639047,0.00179240154,0.0162700564,1,1,301.733521,3.299907,296.5105,0.0,0,1,1,Attack
2022-11-11 09:00:59,5.037953,642.6069,1,1,0,152.621124,6.990708000000001,451.371429,2.63710642,1,1,1,1,0,0,1,0.03201229,0.00038433203,938.9019,0,0,0,0,0,0,0.0,378.749023,0.4669953289999999,991.3612,1,1,1,1,1,7.37971067,492.591644,292.104584,157.26736499999998,0.4584722,0.373639047,0.00179240154,0.0162700564,1,1,300.531921,3.299907,295.3089,0.0,0,1,1,Attack
2022-11-11 09:01:00,5.037953,643.5097,1,1,0,152.621124,6.988465,451.371429,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,938.941956,0,0,0,0,0,0,0.0,378.749023,0.4669953289999999,991.2074,1,1,1,1,1,7.37971067,492.591644,292.104584,157.421173,0.459113061,0.3823492,0.00179240154,0.0162700564,1,1,300.483856,3.299907,295.3089,0.0,0,1,1,Attack
2022-11-11 09:01:01,5.041476,643.5097,1,1,0,152.621124,6.988465,451.371429,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,940.5041,0,0,0,0,0,0,0.0,378.749023,0.4641782339999999,991.015137,1,1,1,1,1,7.385799,492.591644,292.104584,157.844147,0.46039477,0.3797874,0.00179240154,0.0165903326,1,1,300.70816,3.299907,295.405029,0.0,0,1,1,Attack
2022-11-11 09:01:02,5.041476,643.6667480000001,1,1,0,152.621124,6.988465,451.47396900000007,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,940.7844,0,0,0,0,0,0,0.0,378.749023,0.463666052,990.8229,1,1,1,1,1,7.38708,492.540375,292.104584,157.921051,0.46039477,0.382861555,0.00179240154,0.0165903326,1,1,301.220856,3.363983,296.1901,0.0,0,1,1,Attack
2022-11-11 09:01:03,5.041476,644.059265,1,1,0,152.621124,6.988465,451.47396900000007,2.63877225,1,1,1,1,0,0,1,0.03201229,0.00038433203,941.5855,0,0,0,0,0,0,0.0,378.749023,0.463666052,990.746,1,1,1,1,1,7.389003,492.360931,292.104584,157.921051,0.4588567,0.386191875,0.00179240154,0.0165903326,1,1,301.5733,3.363983,296.52652,0.0,0,1,1,Attack
